claim_id,policy_id,customer_id,loss_date,report_date,cause_of_loss,catastrophe_flag,first_line_of_address,county,state,zip_code,latitude,longitude,property_age,roof_age,roof_material,construction_type,square_footage,occupancy_type,property_value,policy_tenure_months,coverage_a_dwelling_flag,coverage_b_other_structures_flag,coverage_c_personal_property_flag,coverage_d_loss_of_use_flag,coverage_e_liability_flag,coverage_f_medical_payments_flag,coverage_a_limit,coverage_b_limit,coverage_c_limit,coverage_d_limit,deductible,annual_premium,policy_form,prior_claim_count_3yr,prior_total_paid_3yr,prior_same_cause_claim_count,prior_litigated_claim_count,initial_reserve,initial_estimate,days_to_first_inspection,inspection_completed_30_days,complaint_flag_30_days,litigated
CLM00887,POL00887,CUS00887,2023-03-09,2023-04-03,Water,0,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,24,24,Asphalt Shingle,Concrete Block,3717,Owner Occupied,747000,98,1,1,1,1,1,1,603000,81000,319000,123000,10000,3190,DP3,4,140300,2,0,53800,47600,7,1,0,0
CLM00888,POL00888,CUS00888,2025-10-11,2025-10-13,Water,0,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,5,5,Tile,Reinforced Concrete,2918,Owner Occupied,787000,108,1,1,1,1,1,1,684000,55000,397000,104000,1500,2320,HO6,0,0,0,1,26600,22400,16,1,0,0
CLM00889,POL00889,CUS00889,2025-09-07,2025-09-14,Water,0,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,58,16,Asphalt Shingle,Masonry,3121,Owner Occupied,1158000,158,1,1,1,1,1,1,1078000,98000,548000,248000,5000,8850,HO6,0,0,2,1,5900,6200,17,1,0,0
CLM00890,POL00890,CUS00890,2025-09-20,2025-09-23,Water,0,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,61,13,Tile,Frame,3747,Owner Occupied,254000,147,1,1,1,1,1,1,238000,29000,157000,40000,5000,4290,HO3,1,41900,0,0,16300,17600,4,1,0,0
CLM00891,POL00891,CUS00891,2022-06-26,2022-06-29,Wind,0,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,19,19,Tile,Reinforced Concrete,1787,Secondary Residence,951000,125,1,0,1,1,1,1,965000,0,639000,149000,2000,2450,HO3,0,0,0,0,12700,10600,14,1,0,0
CLM00892,POL00892,CUS00892,2025-03-24,2025-03-28,Wind,0,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,25,14,Asphalt Shingle,Concrete Block,2460,Owner Occupied,525000,176,1,1,1,1,1,1,405000,58000,280000,87000,1000,8720,HO6,1,66600,1,0,67500,54200,13,1,0,0
CLM00893,POL00893,CUS00893,2025-09-09,2025-09-16,Vandalism,0,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,51,13,Tile,Reinforced Concrete,4118,Owner Occupied,765000,65,1,1,1,1,1,1,693000,83000,422000,199000,2000,4550,HO5,1,75300,0,0,19800,16500,17,1,0,0
CLM00894,POL00894,CUS00894,2024-10-14,2024-10-17,Wind,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,10,10,Metal,Reinforced Concrete,2893,Owner Occupied,617000,82,1,1,1,1,1,1,446000,57000,269000,70000,10000,1850,HO3,1,20400,1,0,44100,36600,1,1,0,0
CLM00895,POL00895,CUS00895,2022-03-15,2022-03-21,Hail,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,74,21,Asphalt Shingle,Masonry,3921,Secondary Residence,1082000,173,1,1,1,1,1,1,807000,69000,457000,128000,7500,5870,HO3,0,0,1,0,25000,21400,11,1,0,0
CLM00896,POL00896,CUS00896,2022-12-29,2022-12-29,Lightning,0,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,72,22,Asphalt Shingle,Masonry,3871,Owner Occupied,1391000,64,1,1,1,1,1,1,1356000,134000,699000,318000,5000,6910,HO3,2,51800,1,0,18700,20500,11,1,0,0
CLM00897,POL00897,CUS00897,2024-06-13,2024-06-18,Wind,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,26,14,Asphalt Shingle,Masonry Veneer,3325,Owner Occupied,1348000,121,1,1,1,1,1,1,1354000,148000,745000,346000,10000,7260,HO3,0,0,0,0,49600,55300,10,1,0,1
CLM00898,POL00898,CUS00898,2025-05-15,2025-05-18,Hurricane,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,32,22,Asphalt Shingle,Concrete Block,3249,Owner Occupied,353000,29,1,1,1,1,1,1,309000,32000,214000,70000,10000,5870,HO3,0,0,0,0,22700,25700,1,1,0,0
CLM00899,POL00899,CUS00899,2024-06-05,2024-06-08,Water,0,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,10,10,Flat/TPO,Concrete Block,2279,Owner Occupied,849000,148,1,1,1,1,1,1,640000,77000,318000,126000,2500,9290,HO3,1,38500,1,0,24300,21700,5,1,0,0
CLM00900,POL00900,CUS00900,2023-05-08,2023-05-14,Theft,0,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,57,10,Flat/TPO,Reinforced Concrete,1257,Tenant Occupied,575000,129,1,1,1,1,0,0,533000,64000,246000,118000,2000,6990,DP3,1,81200,0,0,8100,17000,10,1,0,0
CLM00901,POL00901,CUS00901,2024-10-09,2024-10-13,Hurricane,1,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,51,12,Metal,Masonry,1934,Secondary Residence,320000,14,1,1,1,1,0,0,295000,31000,205000,77000,10000,8580,DP3,0,0,0,0,54700,52400,10,1,0,0
CLM00902,POL00902,CUS00902,2023-11-19,2023-11-24,Hurricane,0,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,11,11,Asphalt Shingle,Concrete Block,4147,Owner Occupied,976000,29,1,1,1,1,1,1,847000,94000,518000,131000,5000,2040,HO3,0,0,0,0,31600,32100,7,1,0,0
CLM00903,POL00903,CUS00903,2023-01-11,2023-01-14,Hurricane,0,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,36,26,Tile,Frame,4237,Owner Occupied,395000,169,1,1,1,1,1,1,389000,45000,224000,63000,10000,9050,HO3,2,107900,1,0,74900,74400,6,1,0,0
CLM00904,POL00904,CUS00904,2025-07-16,2025-07-16,Water,0,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,38,21,Metal,Frame,1990,Owner Occupied,1251000,118,1,1,1,1,1,1,1077000,99000,491000,191000,2500,2430,HO5,0,0,0,0,6600,6500,17,1,0,0
CLM00905,POL00905,CUS00905,2022-09-07,2022-09-13,Fire,0,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,48,28,Tile,Frame,1877,Owner Occupied,426000,66,1,1,1,1,1,1,312000,26000,154000,80000,7500,9550,HO5,0,0,0,0,200600,167000,17,1,0,0
CLM00906,POL00906,CUS00906,2025-10-04,2025-11-04,Fire,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,7,7,Asphalt Shingle,Masonry,2414,Owner Occupied,371000,46,1,1,1,1,1,1,374000,37000,210000,105000,10000,9480,HO3,2,139700,1,0,9700,32600,4,1,0,0
CLM00907,POL00907,CUS00907,2025-01-25,2025-02-01,Lightning,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,26,2,Metal,Masonry Veneer,3545,Secondary Residence,224000,56,1,1,1,1,1,1,193000,28000,126000,51000,2500,3110,HO3,2,109600,1,0,50800,50600,7,1,0,0
CLM00908,POL00908,CUS00908,2025-03-31,2025-04-07,Theft,0,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,45,30,Asphalt Shingle,Masonry Veneer,3176,Tenant Occupied,1346000,140,1,1,1,1,1,1,1063000,153000,485000,250000,2000,8180,HO3,1,16000,1,1,19500,20400,9,1,0,0
CLM00909,POL00909,CUS00909,2022-09-12,2022-10-21,Hail,0,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,25,6,Flat/TPO,Masonry Veneer,2506,Owner Occupied,503000,58,1,1,1,1,1,1,477000,40000,252000,117000,2500,5220,HO3,2,71000,0,2,35000,39700,1,1,0,1
CLM00910,POL00910,CUS00910,2025-08-19,2025-08-19,Hail,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,47,23,Flat/TPO,Concrete Block,3461,Owner Occupied,1357000,155,1,1,1,1,1,1,1046000,106000,590000,172000,7500,5060,HO3,1,57900,1,0,43900,46900,14,1,1,0
CLM00911,POL00911,CUS00911,2022-05-25,2022-05-28,Vandalism,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,71,26,Concrete Tile,Concrete Block,2615,Owner Occupied,470000,108,1,1,1,1,1,1,403000,56000,238000,101000,1000,9560,HO3,0,0,1,1,31600,27200,11,1,0,0
CLM00912,POL00912,CUS00912,2022-08-31,2022-09-23,Water,0,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,9,9,Metal,Masonry Veneer,2494,Owner Occupied,723000,89,1,1,1,1,1,1,702000,70000,389000,107000,10000,8290,HO5,2,143000,2,0,24700,20900,9,1,0,1
CLM00913,POL00913,CUS00913,2022-12-27,2022-12-28,Vandalism,0,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,56,15,Asphalt Shingle,Masonry Veneer,2782,Owner Occupied,1183000,43,1,1,1,1,1,1,1115000,122000,684000,169000,10000,3640,HO3,1,77500,0,0,5200,4500,8,1,0,0
CLM00914,POL00914,CUS00914,2023-03-10,2023-03-11,Wind,0,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,49,31,Metal,Masonry Veneer,2477,Owner Occupied,445000,158,1,1,1,1,1,1,441000,61000,253000,97000,2500,2810,HO3,2,97000,1,0,39000,35200,12,1,0,0
CLM00915,POL00915,CUS00915,2022-06-01,2022-06-09,Vandalism,0,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,71,8,Tile,Reinforced Concrete,2960,Owner Occupied,1013000,72,1,1,1,1,1,1,862000,89000,581000,257000,7500,3820,HO3,2,79800,1,0,27300,23400,15,1,0,0
CLM00916,POL00916,CUS00916,2024-09-11,2024-09-12,Hurricane,0,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,64,10,Concrete Tile,Masonry,2873,Owner Occupied,292000,177,1,1,1,1,1,1,211000,22000,110000,32000,5000,7000,HO3,0,0,0,0,112600,116500,7,1,0,0
CLM00917,POL00917,CUS00917,2023-05-17,2023-05-20,Hurricane,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,32,17,Tile,Reinforced Concrete,2899,Owner Occupied,401000,47,1,1,1,1,1,1,399000,41000,233000,106000,2000,9770,HO5,1,37200,1,1,33200,27300,9,1,0,0
CLM00918,POL00918,CUS00918,2022-02-13,2022-02-20,Vandalism,0,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,26,26,Flat/TPO,Reinforced Concrete,1112,Secondary Residence,999000,66,1,1,1,1,1,1,791000,118000,453000,191000,10000,2290,HO5,2,205700,1,0,9600,23200,12,1,0,0
CLM00919,POL00919,CUS00919,2023-05-19,2023-05-26,Hurricane,0,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,47,31,Tile,Masonry Veneer,3262,Owner Occupied,1183000,34,1,1,1,1,1,1,1072000,143000,645000,170000,1000,9220,HO6,3,87600,2,1,56300,70200,5,1,0,1
CLM00920,POL00920,CUS00920,2024-01-25,2024-01-26,Hail,0,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,34,4,Tile,Reinforced Concrete,1339,Owner Occupied,1080000,161,1,1,1,1,1,1,999000,140000,551000,281000,2500,8760,HO3,2,62000,0,0,19800,18800,7,1,0,0
CLM00921,POL00921,CUS00921,2025-07-23,2025-07-23,Water,0,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,19,18,Concrete Tile,Masonry,2278,Owner Occupied,573000,87,1,1,1,1,1,1,558000,83000,280000,153000,1000,7900,HO5,1,107700,0,0,28200,34800,1,1,0,0
CLM00922,POL00922,CUS00922,2022-09-03,2022-09-10,Water,0,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,58,30,Flat/TPO,Frame,1436,Tenant Occupied,1220000,72,1,1,1,1,1,1,956000,85000,566000,144000,5000,8890,HO6,0,0,0,0,11000,12900,7,1,0,0
CLM00923,POL00923,CUS00923,2023-12-09,2023-12-09,Water,0,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,14,14,Tile,Reinforced Concrete,3253,Tenant Occupied,1108000,60,1,1,1,1,1,1,1021000,141000,654000,156000,1500,6130,HO3,1,66100,0,0,11700,9900,9,1,0,0
CLM00924,POL00924,CUS00924,2025-05-26,2025-05-30,Water,0,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,55,22,Concrete Tile,Frame,3430,Owner Occupied,1086000,103,1,1,1,1,1,1,836000,95000,502000,245000,7500,7060,HO6,2,132200,1,0,10000,12400,15,1,0,0
CLM00925,POL00925,CUS00925,2024-02-22,2024-02-29,Theft,0,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,59,27,Flat/TPO,Masonry Veneer,1552,Owner Occupied,1187000,70,1,1,1,1,1,1,1045000,143000,709000,166000,7500,7450,HO3,0,0,1,0,33900,30600,15,1,0,1
CLM00926,POL00926,CUS00926,2022-03-12,2022-03-13,Water,0,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,62,31,Tile,Concrete Block,1025,Owner Occupied,919000,172,1,1,1,1,1,1,665000,53000,450000,186000,2000,2090,HO3,0,0,0,1,20100,17200,7,1,0,0
CLM00927,POL00927,CUS00927,2023-12-20,2023-12-23,Hurricane,0,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,38,4,Tile,Frame,2288,Owner Occupied,248000,85,1,0,1,1,1,1,223000,0,132000,36000,1000,7250,HO5,0,0,0,0,45100,43900,4,1,0,0
CLM00928,POL00928,CUS00928,2023-05-21,2023-05-22,Lightning,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,13,3,Flat/TPO,Reinforced Concrete,3369,Owner Occupied,793000,15,1,1,1,1,1,1,812000,87000,528000,173000,2000,2010,HO6,1,20900,0,0,24900,27000,4,1,0,0
CLM00929,POL00929,CUS00929,2024-12-12,2024-12-14,Hurricane,0,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,11,11,Flat/TPO,Masonry Veneer,1538,Owner Occupied,1072000,120,1,1,1,1,1,1,907000,126000,432000,260000,1000,5530,HO3,3,140900,0,0,52300,59000,7,1,0,0
CLM00930,POL00930,CUS00930,2024-10-09,2024-10-16,Hail,1,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,6,4,Flat/TPO,Frame,941,Owner Occupied,531000,48,1,1,1,1,1,1,497000,47000,237000,135000,2000,2240,HO6,0,0,0,0,24100,25400,17,1,0,0
CLM00931,POL00931,CUS00931,2022-08-24,2022-09-19,Hurricane,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,38,30,Asphalt Shingle,Frame,831,Owner Occupied,793000,154,1,1,1,1,1,1,789000,100000,480000,210000,7500,9240,HO5,0,0,1,1,84600,79200,6,1,0,1
CLM00932,POL00932,CUS00932,2025-08-28,2025-08-30,Wind,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,45,18,Tile,Reinforced Concrete,1963,Owner Occupied,790000,19,1,1,1,1,1,1,774000,101000,420000,140000,5000,5390,HO3,1,90000,1,0,40400,35700,4,1,0,0
CLM00933,POL00933,CUS00933,2022-09-27,2022-09-28,Hail,1,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,22,7,Concrete Tile,Reinforced Concrete,1828,Owner Occupied,1174000,73,1,0,1,1,1,1,981000,0,605000,277000,7500,4370,HO3,1,88900,1,0,27800,22800,18,1,0,0
CLM00934,POL00934,CUS00934,2023-07-14,2023-07-14,Wind,0,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,38,19,Metal,Reinforced Concrete,2678,Owner Occupied,1362000,41,1,1,1,1,1,1,1270000,173000,881000,204000,2500,3800,HO5,1,43800,0,0,7600,8100,2,1,0,1
CLM00935,POL00935,CUS00935,2023-01-25,2023-01-25,Wind,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,37,14,Flat/TPO,Masonry,3533,Owner Occupied,788000,90,1,0,1,1,1,1,571000,0,290000,131000,1000,5740,HO5,1,111100,2,0,59200,48200,5,1,0,0
CLM00936,POL00936,CUS00936,2024-10-06,2024-10-09,Hail,0,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,65,16,Tile,Reinforced Concrete,1190,Owner Occupied,352000,30,1,1,1,1,1,1,302000,28000,154000,54000,10000,5120,HO3,1,64200,2,1,54100,46000,11,1,0,0
CLM00937,POL00937,CUS00937,2024-05-24,2024-06-01,Fire,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,34,15,Flat/TPO,Concrete Block,4238,Owner Occupied,1212000,81,1,1,1,1,1,1,1038000,126000,640000,295000,10000,2190,HO3,4,206200,3,0,106900,108800,12,1,1,1
CLM00938,POL00938,CUS00938,2024-09-09,2024-09-18,Theft,0,3015 N Rocky Point Dr E,Hillsborough,FL,33607,27.964764,-82.501766,5,5,Concrete Tile,Frame,991,Secondary Residence,1056000,183,1,1,1,1,1,1,1057000,113000,676000,217000,1500,9710,HO3,2,178400,1,0,24200,21000,11,1,0,0
CLM00939,POL00939,CUS00939,2022-08-30,2022-09-07,Water,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,44,31,Concrete Tile,Masonry Veneer,1275,Owner Occupied,440000,25,1,1,1,1,1,1,413000,44000,219000,63000,2500,7950,HO6,0,0,2,0,16300,18800,17,1,0,0
CLM00940,POL00940,CUS00940,2024-05-08,2024-05-26,Water,0,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,15,10,Tile,Masonry,1028,Owner Occupied,1215000,114,1,1,1,1,1,1,1235000,128000,794000,345000,5000,4330,HO5,1,77100,1,0,43900,42600,11,1,0,0
CLM00941,POL00941,CUS00941,2022-11-03,2022-11-12,Lightning,0,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,43,1,Asphalt Shingle,Masonry,1969,Owner Occupied,1019000,32,1,1,1,1,1,1,870000,120000,509000,186000,2000,5610,HO6,1,24200,2,0,18400,18900,8,1,0,0
CLM00942,POL00942,CUS00942,2022-07-17,2022-07-23,Hail,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,60,19,Tile,Masonry Veneer,2667,Owner Occupied,1380000,42,1,1,1,1,1,1,1243000,185000,623000,217000,1000,6140,HO3,1,9700,0,0,19000,23200,6,1,0,0
CLM00943,POL00943,CUS00943,2023-01-07,2023-01-16,Theft,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,12,5,Metal,Frame,1214,Owner Occupied,1031000,64,1,1,1,1,1,1,751000,80000,381000,140000,7500,2980,HO6,0,0,0,0,26700,22100,8,1,0,0
CLM00944,POL00944,CUS00944,2023-06-11,2023-07-04,Water,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,15,15,Tile,Masonry Veneer,1733,Owner Occupied,1180000,43,1,1,1,1,1,1,1002000,146000,552000,157000,10000,8910,HO3,3,193700,1,0,39500,34800,8,1,0,0
CLM00945,POL00945,CUS00945,2023-09-11,2023-09-11,Theft,0,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,19,7,Asphalt Shingle,Concrete Block,1455,Owner Occupied,252000,116,1,1,1,1,1,1,236000,32000,135000,37000,1500,4030,HO5,2,16800,0,0,18500,18400,4,1,0,0
CLM00946,POL00946,CUS00946,2025-01-06,2025-01-10,Fire,0,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,3,3,Concrete Tile,Frame,4184,Owner Occupied,706000,131,1,1,1,1,1,1,631000,64000,406000,117000,1000,6690,HO6,2,98400,0,0,24800,29000,1,1,0,0
CLM00947,POL00947,CUS00947,2025-07-13,2025-07-22,Hail,0,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,44,2,Metal,Masonry,898,Owner Occupied,1014000,18,1,1,1,1,1,1,822000,97000,483000,124000,2500,5020,HO5,0,0,0,0,8600,16000,17,1,0,0
CLM00948,POL00948,CUS00948,2023-08-26,2023-08-29,Freeze,0,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,75,23,Metal,Masonry,1238,Owner Occupied,329000,70,1,1,1,1,1,1,295000,35000,192000,83000,7500,3580,HO5,2,22600,0,0,24200,22000,17,1,0,0
CLM00949,POL00949,CUS00949,2023-09-21,2023-09-27,Theft,0,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,61,12,Asphalt Shingle,Concrete Block,4019,Owner Occupied,1041000,68,1,1,1,1,1,1,790000,90000,478000,169000,7500,8440,HO3,1,44700,0,0,29900,25300,14,1,0,0
CLM00950,POL00950,CUS00950,2025-02-15,2025-02-23,Water,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,48,32,Asphalt Shingle,Masonry,4144,Owner Occupied,476000,45,1,1,1,1,1,1,404000,53000,267000,97000,7500,8040,HO3,2,42200,1,1,18800,18200,7,1,0,0
CLM00951,POL00951,CUS00951,2024-10-09,2024-10-09,Hurricane,1,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,33,24,Asphalt Shingle,Masonry Veneer,2788,Owner Occupied,624000,182,1,1,1,1,1,1,584000,68000,401000,136000,5000,2800,HO5,1,55200,1,0,23700,49700,17,1,0,0
CLM00952,POL00952,CUS00952,2023-08-16,2023-08-22,Hail,0,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,48,8,Concrete Tile,Masonry Veneer,2007,Owner Occupied,916000,60,1,1,1,1,1,1,816000,87000,520000,127000,7500,9050,HO5,0,0,0,0,26000,30400,13,1,0,0
CLM00953,POL00953,CUS00953,2025-02-28,2025-03-05,Water,0,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,5,5,Asphalt Shingle,Concrete Block,3843,Secondary Residence,643000,105,1,1,1,1,1,1,617000,82000,366000,159000,5000,4560,HO5,2,62600,1,0,32600,28100,17,1,0,0
CLM00954,POL00954,CUS00954,2025-03-29,2025-04-04,Water,0,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,51,16,Metal,Concrete Block,2944,Owner Occupied,1066000,9,1,1,1,1,1,1,891000,100000,427000,225000,2000,8960,HO3,3,107200,2,0,53300,44700,11,1,0,0
CLM00955,POL00955,CUS00955,2023-08-28,2023-09-01,Wind,0,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,35,2,Concrete Tile,Reinforced Concrete,1287,Owner Occupied,1019000,145,1,1,1,1,1,1,886000,105000,462000,212000,1500,9030,HO3,0,0,0,0,37000,35100,4,1,0,0
CLM00956,POL00956,CUS00956,2025-02-06,2025-03-11,Wind,0,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,35,23,Asphalt Shingle,Reinforced Concrete,2599,Secondary Residence,471000,178,1,1,1,1,1,1,476000,40000,251000,132000,5000,8850,HO3,1,53800,0,1,50300,22000,9,1,0,1
CLM00957,POL00957,CUS00957,2022-06-02,2022-07-16,Hail,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,74,21,Concrete Tile,Concrete Block,2609,Owner Occupied,1385000,20,1,1,1,1,1,1,1374000,155000,768000,391000,10000,2790,HO5,0,0,0,0,12500,11600,4,1,0,0
CLM00958,POL00958,CUS00958,2023-12-30,2023-12-31,Lightning,0,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,5,5,Flat/TPO,Masonry Veneer,2050,Secondary Residence,1121000,137,1,1,1,1,1,1,813000,101000,461000,234000,1000,7570,HO3,2,92100,1,1,11500,9400,1,1,0,0
CLM00959,POL00959,CUS00959,2022-10-24,2022-10-25,Hail,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,52,26,Concrete Tile,Masonry,3809,Owner Occupied,1010000,124,1,1,1,1,1,1,852000,84000,486000,215000,10000,8330,HO3,1,69900,2,1,52000,42300,8,1,0,0
CLM00960,POL00960,CUS00960,2022-10-15,2022-10-16,Theft,0,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,14,5,Asphalt Shingle,Masonry Veneer,1716,Owner Occupied,1053000,91,1,1,1,1,1,1,943000,96000,651000,175000,7500,8370,HO3,1,73500,0,0,35400,30400,10,1,0,0
CLM00961,POL00961,CUS00961,2023-05-26,2023-05-28,Lightning,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,43,11,Flat/TPO,Frame,3649,Owner Occupied,627000,35,1,1,1,1,1,1,623000,72000,427000,158000,7500,4270,HO3,2,118700,1,1,27400,22700,18,1,1,0
CLM00962,POL00962,CUS00962,2022-09-05,2022-09-06,Water,0,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,43,19,Concrete Tile,Masonry,3587,Owner Occupied,1072000,168,1,1,1,1,1,1,818000,121000,500000,161000,1000,7380,HO3,2,185000,1,0,15500,12900,2,1,0,0
CLM00963,POL00963,CUS00963,2024-05-04,2024-05-11,Wind,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,57,26,Metal,Frame,3164,Secondary Residence,1045000,187,1,1,1,1,1,1,931000,100000,585000,222000,10000,6170,HO3,2,88400,1,1,21600,19500,4,1,0,1
CLM00964,POL00964,CUS00964,2024-02-09,2024-02-17,Theft,0,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,14,14,Metal,Concrete Block,2053,Owner Occupied,522000,171,1,1,1,1,1,1,442000,61000,255000,84000,2000,6320,HO5,2,112300,0,0,15600,30000,5,1,0,0
CLM00965,POL00965,CUS00965,2023-01-12,2023-01-20,Wind,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,29,15,Tile,Frame,1259,Owner Occupied,565000,15,1,1,1,1,1,1,423000,61000,246000,74000,2500,5960,HO3,2,125900,1,0,24900,20900,18,1,0,0
CLM00966,POL00966,CUS00966,2024-07-31,2024-08-05,Theft,0,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,33,26,Flat/TPO,Masonry Veneer,2601,Owner Occupied,284000,68,1,1,1,1,1,1,239000,29000,156000,61000,2000,4420,HO6,0,0,0,0,14000,12700,17,1,0,0
CLM00967,POL00967,CUS00967,2024-01-20,2024-02-05,Hail,0,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,63,4,Concrete Tile,Masonry,2289,Owner Occupied,1269000,148,1,1,1,1,1,1,1216000,174000,773000,227000,1000,2490,HO3,0,0,0,0,47600,39400,18,1,0,0
CLM00968,POL00968,CUS00968,2025-03-17,2025-03-23,Theft,0,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,14,14,Metal,Reinforced Concrete,2376,Owner Occupied,636000,62,1,1,1,1,1,1,624000,53000,295000,115000,7500,5370,HO5,0,0,1,0,13300,28000,9,1,0,0
CLM00969,POL00969,CUS00969,2025-07-10,2025-07-11,Theft,0,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,56,21,Metal,Frame,2610,Owner Occupied,1317000,81,1,1,1,1,1,1,1277000,155000,690000,261000,1500,6050,HO5,0,0,2,0,3300,3500,4,1,0,0
CLM00970,POL00970,CUS00970,2024-10-08,2024-10-26,Wind,1,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,72,2,Concrete Tile,Frame,1091,Secondary Residence,851000,40,1,1,1,1,1,1,677000,62000,332000,179000,1000,4910,HO3,0,0,0,0,52500,51400,8,1,0,0
